referenced_idv_piid,piid,composite_key,sub_index,contract_number,uei,name,hours_invoiced,fte
,1131PL20CCP91259,~1131PL20CCP91259,1,ACI10262020,JX2KQH6X8579,"ADAPTIVE CONCEPTS, INC",815.5,0.39
,1131PL23CSA41006,~1131PL23CSA41006,1,APT001.v1.0,XKKLFPG6AHF5,APTNEXUS LLC,8160,3.9
,1145PC22P0016,~1145PC22P0016,1,GS220817708F3,EYHDNJZ6X6L3,SELECTECH LLC,0,0
,12026119C0009,~12026119C0009,1,19062-01,ZKHTRVDZAMT9,PUSHER CONSTRUCTION INC,0,0
,12046W19C0002,~12046W19C0002,1,140319-001,QWANUQC4A9Y9,TICE ELECTRIC COMPANY,4457,2.14
,12305B20C0018,~12305B20C0018,1,20018-009,RGJ5LFL8RLG6,NEWTECH SYSTEMS INC,1,0
,12305B20C0018,~12305B20C0018,2,PO-1032670,MR6CG6K13LJ5,"CERTIS SOLUTIONS, LLC",1,0
,12305B20C0018,~12305B20C0018,3,SC-20018-1,NQVGQEBR4KJ7,BORLIE MECHANICAL CONTRACTING LLC,1,0
,12305B20C0018,~12305B20C0018,4,SC-20018-5,JHXXMNXDW6X1,ELLSWORTH ELECTRIC INC,1,0
,12305B21C0038,~12305B21C0038,1,0,HXMJA2V68HC3,ENFIELD ENTERPRISES LLC,0,0
,12314420C0017,~12314420C0017,1,SCA-TGS-2020-0320-Brillient ,MMAVC7UGLJ78,BRILLIENT CORPORATION,1517,0.72
,12314420C0017,~12314420C0017,2,SCA-TGS-2020-0320-SGM,GLJFLRJKV3L2,SGM Infotech LLC,1200,0.57
,12314420C0019,~12314420C0019,1,SCA-TGS-2020-0325-Brillient ,MMAVC7UGLJ78,BRILLIENT CORPORATION,4196,2.01
,12314420C0019,~12314420C0019,2,SCA-TGS-2020-0325-SGM ,GLJFLRJKV3L2,SGM Infotech LLC,6199,2.98
,12314420C0034,~12314420C0034,1,SCA-TGS-2020-10-Brillient,MMAVC7UGLJ78,BRILLIENT CORPORATION,5707,2.74
,12314420C0034,~12314420C0034,2,SCA-TGS-2023-0519-SGM,GLJFLRJKV3L2,SGM Infotech LLC,3283,1.57
,12314420C0037,~12314420C0037,1,SCA-TGS-2020-09-Brillient,MMAVC7UGLJ78,BRILLIENT CORPORATION,6068,2.91
,12314420C0045,~12314420C0045,1,1,TLE4AJTEGSF5,"C. J. COAKLEY CO., INC.",224,0.1
,12314420C0045,~12314420C0045,2,2,ZDFAFLT9LJS9,"FREESTATE BALTIMORE, LLC",189,0.09
,12314420C0045,~12314420C0045,3,3,L2N6UK6YMSL4,PRECISION WALL TECH INC.,22,0.01
,12314420C0045,~12314420C0045,4,4,C15WQAMCPH97,"Del-Ray Glass, Inc.",593,0.28
,12314420C0045,~12314420C0045,5,5,LBPXNM6S9FV9,"Vision Technologies, Inc.",729,0.35
,12314420C0045,~12314420C0045,6,6,UC1WL7FLVNE4,"W.E. BOWERS & ASSOCIATES, INC.",333,0.16
,12314420C0055,~12314420C0055,1,SCA-ATS-2022-11-Leisnoi,CJVTHHL129F3,LEISNOI ENTERPRISE SOLUTIONS LLC,1210,0.58
,12314421C0040,~12314421C0040,1,ROC2023-1,C47BNA8GM833,ACCENTURE FEDERAL SERVICES LLC,979.75,0.47
,12314421C0040,~12314421C0040,2,ROC32022,CKV2L9GZKJK3,DELOITTE CONSULTING LLP,300,0.14
,12314421C0049,~12314421C0049,1,AS21-01447,LD51KLJENKD3,AXEOM LLC,456,0.21
,12314421C0049,~12314421C0049,2,SA,KBFUKJJSJW69,"TEKSystems, Inc. ",665,0.31
,12314421C0049,~12314421C0049,3,SA,UZVSKQ65B9Q1,LEVI RAY & SHOUP INC,3465,1.66
,12314421C0050,~12314421C0050,1,SA-PackagedAgile-USDA-2021FFIP-20210814,ZBQJW2SBNRF6,Packaged Agile LLC,1400,0.67
,12314421C0056,~12314421C0056,1,FA-22nd Century-041-3336,QT2VZ9L1VPQ1,"22ND CENTURY TECHNOLOGIES, INC.",956,0.45
,12314421C0056,~12314421C0056,2,FA-Nikora-039-3336,LKKLT519ULE6,"NIKORA TECHNOLOGIES, INC.",1932,0.92
,12314421C0062,~12314421C0062,1,002,KVH5NQZACE68,"ScienceLogic Federal Solutions, LLC",1293,0.62
,12314422C0020,~12314422C0020,1,ERP2,TNU1CNC1J316,"CREATIVE INFORMATION TECHNOLOGY, INC.",10650,5.12
,12314422C0047,~12314422C0047,1,DRT0003.v.1,XMTHGDNB3QU5,"DRT STRATEGIES, INC.",4324,2.07
,12314422C0059,~12314422C0059,1,SCA20220810,W3BEMK548CF3,"GLOBAL COMMERCE AND SERVICES, LLC",2312,1.11
,12314422C0069,~12314422C0069,1,SCA-KDS-2022-0801-InDepth,GG1EL9WE7EN8,In Depth Incorporated,3524,1.69
,12314422C0070,~12314422C0070,1,1614-Deloitte-0000,CKV2L9GZKJK3,DELOITTE CONSULTING LLP,6433,3.09
,12314422C0070,~12314422C0070,2,1614-ITC-0000,GJ5YALPQMCH1,"IT Concepts, Inc.",4958.75,2.38
,12314422C0077,~12314422C0077,1,1639-DELOITTE-0000,CKV2L9GZKJK3,DELOITTE CONSULTING LLP,5040,2.42
,12314422C0077,~12314422C0077,2,1639-ITC-0000,GJ5YALPQMCH1,"IT Concepts, Inc.",7197.75,3.46
,12314422C0080,~12314422C0080,1,20220901001R1,JV51CK5GXD54,"BRIGHTKEY, INC.",150,0.07
,12314422C0083,~12314422C0083,1,P22USDABY,UUEAB3AXMY59,"WEBFIRST, INC",2370,1.13
,12314422C0091,~12314422C0091,1,Razmia-USDA-DAITO-Forms-01,GLQTTLRVSAM5,"INTEGRITYPRO CONSULTING, LLC",3535,1.69
,12314422C0103,~12314422C0103,1,AIT-22-005,FDNQCADCMMT9,"Clarus Group, LLC",1,0
,12314422C0103,~12314422C0103,2,AIT-23-003,MPTBH4L4MM99,Accenture Federal Services LLC,1,0
,12314422C0104,~12314422C0104,1,ESC/20220927,FYV3NRJG3MJ7,ECCO SELECT CORPORATION,3500,1.68
,12314422C0118,~12314422C0118,1,1653-Deloitte-0000,CKV2L9GZKJK3,DELOITTE CONSULTING LLP,6855.5,3.29
,12314422C0118,~12314422C0118,2,1653-ITC-0000,GJ5YALPQMCH1,"IT Concepts, Inc.",3913.25,1.88
,12314422C0123,~12314422C0123,1,Summome-GH,N9NJK877QJK9,Guidehouse Inc.,7386,3.55
,12314422C0123,~12314422C0123,2,Summome - PCI-GS,ENWEMNJABJB3,PCI Government Services LLC,4072,1.95
,12314422C0128,~12314422C0128,1,20221108001-01,MV16RAZPXBA1,XENTITY CORPORATION,1100,0.52
,12314422P0011,~12314422P0011,1,0001,YXUKYJ5K8Q96,INFOTEK ASSOCIATES LLC,1920,0.92
,12314423C0018,~12314423C0018,1,OLH-12314423C00018-PANUM,GMAUZS5J44M5,"PANUM TELECOM, L.L.C.",1734,0.83
,12314423C0036,~12314423C0036,1,Summome-GH,N9NJK877QJK9,Guidehouse Inc.,1695,0.81
,12314423C0036,~12314423C0036,2,Summome - PCI-GS,ENWEMNJABJB3,PCI Government Services LLC,1282.25,0.61
,12314423C0057,~12314423C0057,1,ANR-SteamPunk-01,LJZTDJWPG431,"Steampunk, Inc.",2466,1.18
,12314423C0072,~12314423C0072,1,SA-PackagedAgile-USDA-2023FFIP-20230916,ZBQJW2SBNRF6,Packaged Agile LLC,200,0.09
,12314423C0093,~12314423C0093,1,1770-DELOITTE-0000,CKV2L9GZKJK3,DELOITTE CONSULTING LLP,0,0
,12314423C0093,~12314423C0093,2,1770-ITC-0000,GJ5YALPQMCH1,"IT Concepts, Inc.",17,0
,12318722C0014,~12318722C0014,1,USDA.HRES.01-NetImpact Strategies,LZJGFBLKFEW6,NETIMPACT STRATEGIES INC,3876.75,1.86
,12318722C0014,~12318722C0014,2,USDA.HRES.02-A1FED,T6J6TLD1ZTX8,A1Fed Incorporated,1327.5,0.63
,1232SA20C0001,~1232SA20C0001,1,018328-03A,LSAFBF4K3Z85,AMA CONSTRUCTION COMPANY INC.,108,0.05
,1232SA20C0001,~1232SA20C0001,2,018328-23A,QDV2BYMDLR49,"THE HEFFRON CO., INC.",184,0.08
,1232SA20C0001,~1232SA20C0001,3,018328-23B,JZXZSN3BBL98,"Siemens Industry, Inc.",114,0.05
,1232SA20C0001,~1232SA20C0001,4,018328-26A,DYTSYZH3MMJ5,"CYNERGY ELECTRIC COMPANY, INC.",252,0.12
,1232SA21C0019,~1232SA21C0019,1,1232SA21C0019-SI01,FUENZZ7CP922,SNAP INC,4522,2.17
,1232SA22P0069,~1232SA22P0069,1,1232SA21C0019-SI01,FUENZZ7CP922,SNAP INC,4522,2.17
,1232SA22P0090,~1232SA22P0090,1,1600-Deloitte-0000,CKV2L9GZKJK3,DELOITTE CONSULTING LLP,2189.5,1.05
,1232SA22P0090,~1232SA22P0090,2,1600-ITC-0000,GJ5YALPQMCH1,"IT Concepts, Inc.",2502.75,1.2
,1232SA22P0095,~1232SA22P0095,1,1232SA22P0095-001,STTMPNM48135,SWIPEJOBS LLC,5379,2.58
,12363N21C4007,~12363N21C4007,1,GAM-C4007,RW5LHNGZN9E4,"GAMET, JEFF, LOGGING INC",3049,1.46
,12363N22C4006,~12363N22C4006,1,1,ZWBDMRJBEJ44,"SUMMITT FORESTS, INC.",1851,0.88
,12363N23C4004,~12363N23C4004,1,1,MA1GKP954G85,"SAN JOAQUIN FOREST PRODUCTS, LLC",3127,1.5
,12363N23C4017,~12363N23C4017,1,1,PD4TKBLMUUN5,BRINK BROTHERS INC.,240,0.11
,123A9421C0016,~123A9421C0016,1,123A9421C0016-CL01,UCT7U58UNY67,Collage Link Technologies LLC,496,0.23
,123A9421C0016,~123A9421C0016,2,123A9421C0016-SI01,FUENZZ7CP922,SNAP INC,440,0.21
,123A9422C0001,~123A9422C0001,1,123A9422C0001-AF01,C47BNA8GM833,ACCENTURE FEDERAL SERVICES LLC,72,0.03
,123A9422C0001,~123A9422C0001,2,123A9422C0001-CL01,UCT7U58UNY67,Collage Link Technologies LLC,5736,2.75
,123A9422C0001,~123A9422C0001,3,123A9422C0001-SI01,FUENZZ7CP922,SNAP INC,4095,1.96
,123A9422C0011,~123A9422C0011,1,123A9422C0011-SI01,FUENZZ7CP922,SNAP INC,3494.5,1.68
,12405B21C0026,~12405B21C0026,1,"280,510.00",LHBELEQJY9E8,"ELECTRIC SOLUTIONS UNLIMITED, LLC",721,0.34
,12405B21C0026,~12405B21C0026,2,"602,092.00",NNY1NMZCBVX8,"KERNEY & ASSOCIATES, LLC",661,0.31
,12405B22C0007,~12405B22C0007,1,"67,560.00",NNY1NMZCBVX8,"KERNEY & ASSOCIATES, LLC",237,0.11
,1240BH21C0009,~1240BH21C0009,1,140621-001,F19JHNK9HMX5,"McCoy Electric Co., Inc.",1524,0.73
,1240BH21C0016,~1240BH21C0016,1,01,MSHKBQK35L87,"CERTIFIED PERSONNEL SERVICE AGENCY, INC.",98.5,0.04
,1240BH21C0016,~1240BH21C0016,2,2,KBDKC3CX32N9,"TRI COUNTY PAVING, LLC",217286,104.46
,1240BH21C0016,~1240BH21C0016,3,3,D93LVGCEMM11,Porter W. Yett Company,31,0.01
,1240BH22C0013,~1240BH22C0013,1,2211,FGTPVARGRQW5,SMAF CONSTRUCTION LLC,356,0.17
,1240BH22C0013,~1240BH22C0013,2,2211,FU75KX4TS5B3,"Anderson's Erosion Control, Inc.",8,0
,1240BH22C0013,~1240BH22C0013,3,2211,KBDKC3CX32N9,"TRI COUNTY PAVING, LLC",222,0.1
,1240BH22C0013,~1240BH22C0013,4,2211,MVH9TN9KCMS6,"KERRY FULLER ENTERPRISES, INC.",15,0
,1240BH22C0013,~1240BH22C0013,5,2211,PLDTHFZ5NGD4,A-CORE OF OREGON LLC,7,0
,1240BH22C0013,~1240BH22C0013,6,2211,TLFBP8BSA8F6,"Deluge Electrical Contracting, Inc.",407,0.19
,1240BH22C0013,~1240BH22C0013,7,2211,W84LSYDHNRY7,MIKES FENCE CENTER INC,98,0.04
,1240BH23C0002,~1240BH23C0002,1,1fqs9,JJ1HJT9ZEE55,NESS & CAMPBELL CRANE INC,118.5,0
,1240BH23C0002,~1240BH23C0002,2,3fke2,KQXBSK17KF31,"(DNU) BRUNDAGE-BONE CONCRETE PUMPING, INC.",4.5,0
,1240LN21C0003,~1240LN21C0003,1,USDA08-001,NHE8FJQ5ZWF9,DISASTER SYSTEMS LLC,858,0.41
,1240LT21C0011,~1240LT21C0011,1,1240LT21C0011-0003,GMETP6VEMT57,"ROCKY MOUNTAIN AGGREGATE & CONSTRUCTION, LLC",1363.76,0.65
,1240LT21C0024,~1240LT21C0024,1,321073-01,HVWEWV6DPAY1,AMERICAN CIVIL CONSTRUCTORS LLC,51,0.02
,1240LT22C0004,~1240LT22C0004,1,01240LT22C0004-001,MDUNA6SHGFJ5,JAMES F THOMSON JR,200,0.09
,1240LT22C0066,~1240LT22C0066,1,1240LT22C0066-01,ZJRZEMCLUPS6,MOUNTAIN VALLEY SERVICES LLC,936.5,0.45
,1240LT22C0094,~1240LT22C0094,1,USDA13-003,ZM9LQ3ALBB81,Statur Construction LLC,4587,2.2
,1240LT23C0034,~1240LT23C0034,1,1240LT23C0034-001,ZJRZEMCLUPS6,MOUNTAIN VALLEY SERVICES LLC,680.4,0.32
,1240LT23C0035,~1240LT23C0035,1,1240LT23C0035-001,ZJRZEMCLUPS6,MOUNTAIN VALLEY SERVICES LLC,513.95,0.24
,12445221C0010,~12445221C0010,1,GA0318,CLQTNXVBPLB8,GEOSTABILIZATION INTERNATIONAL LLC,505,0.24
,12445223C0002,~12445223C0002,1,003,N91KF84B4FV7,"Twin K Construction, Inc.",164,0.07
,12505B19C0006,~12505B19C0006,1,1,WD8BDNAZP3L5,MMC CONTRACTORS IOWA INC,3901,1.87
,12505B19C0006,~12505B19C0006,2,4,N4LDKTQDNRC7,"CONSUTECH SYSTEMS, L.L.C.",0,0
,12505B20C0003,~12505B20C0003,1,12732,RBDQE7EG78D6,PRIME MECHANICAL OF WISCONSIN LLC,187,0.08
,12505B21C0009,~12505B21C0009,1,821140-01,JE5JBT5USU23,East Moline Glass Co.,895.75,0.43
,12505B21C0009,~12505B21C0009,2,821140-02,HA7SMNU7CLV5,GARNEAU CONSTRUCTION INC,336.25,0.16
,12505B22C0019,~12505B22C0019,1,"538,624.00",DGXNRTWLMGC8,E.L. PRUITT COMPANY,1415.75,0.68
,12639520C0093,~12639520C0093,1,8522-A64000-032,KT4MLLHK99V6,AMERICAN TYPE CULTURE COLLECTION,7346,3.53
,12639521C0079,~12639521C0079,1,USDA-AMS-2022-George-007,NF7DSGMHDS68,GEORGE CONSULTING LTD,3454.5,1.66
,12639522C0084,~12639522C0084,1,SCA-ATS-2022-0925-AFS,MPTBH4L4MM99,Accenture Federal Services LLC,5124,2.46
,12639522C0084,~12639522C0084,2,SCA-ATS-2022-0925-Astrix,NRVNN8E6NCK4,ASTRIX TECHNOLOGY LLC,2275,1.09
,12639522C0084,~12639522C0084,3,SCA-ATS-2022-0925-FedScale,UAN1JULSXMT6,FEDSCALE INC.,1280,0.61
,12639522C0084,~12639522C0084,4,SCA-ATS-2023-0109-Leisnoi,CJVTHHL129F3,LEISNOI ENTERPRISE SOLUTIONS LLC,968,0.46
,12639522C0087,~12639522C0087,1,SCA-ATS-2022-0929-TRM,NC5JRSL252H6,TOTAL RESOURCE MANAGEMENT INC,1600,0.76
,12760422C0005,~12760422C0005,1,PO0100596,ZTFGC4Q5RFB5,JUDGE TECHNICAL SERVICES INC,2150,1.03
,12760423C0001,~12760423C0001,1,TO 11,VAE5YNUNDFA5,CASK NX LLC,22709.4,10.91
,12760423C0004,~12760423C0004,1,GSS117,SWK7F7YQZ6L1,HARRIS GRANT LLC,288,0.13
,12760423C0006,~12760423C0006,1,KI-REDCASTLE-23-01,JW9DVM1XHK43,REDCASTLE RESOURCES INC,0,0
,12760423C0006,~12760423C0006,2,KI-WOODLANDS-23-01,DLD6BCD2V4F7,"WOODLAND SOLUTIONS, INC.",0,0
,127EAW22C0009,~127EAW22C0009,1,Y2209-1,DCLJCST9TWB6,AGEE CONSTRUCTION CORPORATION,1608.5,0.77
,127EAW22C4002,~127EAW22C4002,1,TM-C4002,HWNNKMUDRH53,J4 STRATEGIC SERVICES INC,67.5,0.03
,12805B22C0016,~12805B22C0016,1,22NE010545,CFNKB8LM7B47,CL CONSTRUCTION LLC,1821,0.87
,12805B22P0120,~12805B22P0120,1,22KS10144,L8ABRJZNA9B5,PROGRESSIVE RECOVERY INC,0,0
,1282A723C0029,~1282A723C0029,1,1282A723C0029-001,HV9FBNEWXMY9,ADAMS AND ASSOCIATES INC,3576.93,1.71
,1282AT19C4002,~1282AT19C4002,1,GAM-C4002,RW5LHNGZN9E4,"GAMET, JEFF, LOGGING INC",1309,0.62
,12905B22C0003,~12905B22C0003,1,1,C86TDHJXFU53,BOSCO CONSTRUCTION SERVICES INC,147,0.07
,12905B22C0003,~12905B22C0003,2,1,EQBEMVJB2RM7,"CONFLO SERVICES, INC.",124,0.05
,12905B22C0003,~12905B22C0003,3,1,ET5RWNQZJBT9,"CREATIVE CEILINGS, INC.",6942,3.33
,12905B22C0003,~12905B22C0003,4,1,G5BTQAWE4NX3,CORE CONSTRUCTION BUILDERS & ASSOCIATES LLC,706,0.33
,12905B22C0003,~12905B22C0003,5,1,J3BLKM5WTWN6,"PERFORMANCE CONTRACTING, INC.",16,0
,12905B22C0003,~12905B22C0003,6,1,K8B9SZTQL921,SIERRA NEVADA ELECTRIC INC,561,0.26
,12905B22C0003,~12905B22C0003,7,1,SAHQF4MLS384,"RIVER CITY MILLWORK, INC.",42,0.02
,12905B22C0003,~12905B22C0003,8,1,W7F8S1EBCSK3,RUTAN PLUMBING INC,35,0.01
,12905B22C0003,~12905B22C0003,9,1,XDMSGWXUJB37,"K S TELECOM, INC.",21,0.01
,129JGP20C0081,~129JGP20C0081,1,20166-ADV,D6KCN2LZBP23,ADVANCED CONCRETE,105,0.05
,129JGP20C0081,~129JGP20C0081,2,20166-STA,HRJFUALKALU2,STARACE MECHANICAL,17,0
,129JGP20C0081,~129JGP20C0081,3,20166-STR,L7LGB38757F9,STRAUSSER CONSTRUCTION INC,0,0
,12FPC120P0287,~12FPC120P0287,1,EL-2020-1,HJD1KVYKPSG3,"ELYON INTERNATIONAL, INC.",12853.25,6.17
,12FPC221C0001,~12FPC221C0001,1,AXIS-PM-43100-10/012022,GMAUZS5J44M5,"PANUM TELECOM, L.L.C.",1976,0.95
,12FPC221C0005,~12FPC221C0005,1,784-01681-000-01,SLRJW5YJ2JD1,DELOITTE CONSULTING LLP,0,0
,12FPC221P0013,~12FPC221P0013,1,USDA-FOIA-21001-TSI-02,EGN3JL1E8SC6,TOTAL SOLUTIONS INC,3989,1.91
,12FPC222C0002,~12FPC222C0002,1,775-01709-000-01,VV9KH3L99VE3,INTERNATIONAL BUSINESS MACHINES CORPORATION,5133.77,2.46
,12FPC222C0002,~12FPC222C0002,2,775-01709-000-02,CBDLJPQ9ESL7,TFC CONSULTING INC.,0,0
,12FPC223C0002,~12FPC223C0002,1,001,YQAXWJ2T7JS7,NEW LIGHT TECHNOLOGIES INC,44,0.02
,12FPC223P0004,~12FPC223P0004,1,TSI-IB-USDA-NRCS-001,RUFSMTCJ9GX3,INTELLIBRIDGE LLC,7581.5,3.64
,12FPC322C0005,~12FPC322C0005,1, 7786.001 ,LKPPLG4LZTS6,GEO-SOLUTIONS INC,831,0.3
,12FPC322C0013,~12FPC322C0013,1,1,EM14Q9KFJVK7,ANDALE CONSTRUCTION INC,11375.39,5.46
,12FPC322C0013,~12FPC322C0013,2,2,KPK5TJC7V895,IOWA TRENCHLESS,42100,20.24
,12FPC322C0019,~12FPC322C0019,1,1,ZZ23VAA2MPT3,EROSION PREVENTION PRODUCTS LLC,0,0
,12FPC322C0022,~12FPC322C0022,1,1,ZKJCDMK4UJ43,STRATEGIC LEADERSHIP ADVISORS LLC,540,0.25
,12FPC322C0023,~12FPC322C0023,1,1,UAFMCFTGUDE1,THE PARNIN GROUP LLC,890,0.42
,12FPC323C0001,~12FPC323C0001,1,75-23-301-002,MDAKJF96WBN4,"HYDROTERRA TECHNOLOGIES, L.L.C.",1226.5,0.58
,12FPC323C0001,~12FPC323C0001,2,75-23-301-003,UNJUBWEERKN5,"WILSON COASTAL DEVELOPMENT, LLC",8077,3.88
,12FPC422P0098,~12FPC422P0098,1,CGS-MIRACORP-2022-0001,XBLGJCBFM4X7,MIRACORP INC,13384,6.43
,12FPC423P0112,~12FPC423P0112,1,Summome-GH,N9NJK877QJK9,Guidehouse Inc.,192,0.09
,12FPC423P0112,~12FPC423P0112,2,Summome - PCI-GS,ENWEMNJABJB3,PCI Government Services LLC,0,0
,12RADA21C0003,~12RADA21C0003,1,001,QDHRBL8U7MT9,"SUPPLY CHAIN REDESIGN, LLC",3840,1.84
,12RADA22C0001,~12RADA22C0001,1,12RADA22C0001_ATX_003,CKV2L9GZKJK3,DELOITTE CONSULTING LLP,3523.75,1.69
,12SAD121C0001,~12SAD121C0001,1,Alabama CR 1023,R9ZKN6766M54,ALABAMA RURAL WATER ASSOCIATION,6539.75,3.14
,12SAD121C0001,~12SAD121C0001,2,Alaska CR 1023,PV1FJFG16U83,ALASKA RURAL WATER ASSOCIATION,4019,1.93
,12SAD121C0001,~12SAD121C0001,3,Arizona CR 1023,FGWKSDXL5M66,RURAL WATER ASSOCIATION OF ARIZONA,3751,1.8
,12SAD121C0001,~12SAD121C0001,4,Arkansas CR 1023,RWLCUJH6WJ15,Arkansas Rural Water Association,8209,3.94
,12SAD121C0001,~12SAD121C0001,5,California CR 1023,JV4KJJ986ND8,California Rural Water Association,5516,2.65
,12SAD121C0001,~12SAD121C0001,6,Colorado CR 1023,P4WHTQFNU8M3,COLORADO RURAL WATER ASSOCIATION,6269,3.01
,12SAD121C0001,~12SAD121C0001,7,Connecticut CR 1023,Q57AKKEJSDD7,ATLANTIC STATES RURAL WATER & WASTEWATER ASSOCIATION,168,0.08
,12SAD121C0001,~12SAD121C0001,8,Delaware CR 1023,ZFE4HCZBZKT1,DELAWARE RURAL WATER ASSOCIATION,4080,1.96
,12SAD121C0001,~12SAD121C0001,9,Evergreen CR 1023,FLULT8A9VS89,EVERGREEN RURAL WATER OF WASHINGTON,6258,3.00
,12SAD121C0001,~12SAD121C0001,10,Florida CR 1023,HAS4XWNAGZJ4,FLORIDA RURAL WATER ASSOCIATION INC,6461,3.10
,12SAD121C0001,~12SAD121C0001,11,Georgia CR 1023,J9J5MHS2A3B5,GEORGIA RURAL WATER ASSOCIATION INC,6033,2.90
,12SAD121C0001,~12SAD121C0001,12,Granite State CR 1023,CV4XHL8AKAP3,GRANITE STATE RURAL WATER ASSOCIATION,3608,1.73
,12SAD121C0001,~12SAD121C0001,13,Hawaii CR 1023,ZKJXPYNBJA55,Hawaii Rural Water Association,4390,2.11
,12SAD121C0001,~12SAD121C0001,14,Idaho CR 1023,VJNZC4UTXU45,IDAHO RURAL WATER ASSOCIATION,6337,3.04
,12SAD121C0001,~12SAD121C0001,15,Illinois CR 1023,JK4QAAJNWGC6,ILLINOIS RURAL WATER ASSOCIATION INC,8049,3.86
,12SAD121C0001,~12SAD121C0001,16,Indiana CR 1023,HU6MGXNU96B4,"ALLIANCE OF INDIANA RURAL WATER, INC.",6349,3.05
,12SAD121C0001,~12SAD121C0001,17,Iowa CR 1023,KVRLUR9A6WE1,"IOWA RURAL WATER ASS'N., INC.",4178,2.00
,12SAD121C0001,~12SAD121C0001,18,Kansas CR 1023,M3SPMHYFL3N4,KS RURAL WATER ASSOCIATION,6598,3.17
,12SAD121C0001,~12SAD121C0001,19,Kentucky CR 1023,WLAKLGYVL5X1,"KENTUCKY RURAL WATER ASSOCIATION, INC.",8418,4.04
,12SAD121C0001,~12SAD121C0001,20,Lousiana CR 1023,XU9DR7NNBN85,LOUISIANA RURAL WATER ASSOCIATION INC,7951,3.82
,12SAD121C0001,~12SAD121C0001,21,Maine CR 1023,C5N2F7TTWJ63,MAINE RURAL WATER ASSOCIATION,4219,2.02
,12SAD121C0001,~12SAD121C0001,22,Maryland CR 1023,ULBNYKNX7NH3,"Maryland Rural Water Association, Inc., The",4298,2.06
,12SAD121C0001,~12SAD121C0001,23,Mass CR 1023,M46UWG1LT4J4,MASS RURAL WATER ASSOCIATION INC,6391,3.07
,12SAD121C0001,~12SAD121C0001,24,Michigan CR 1023,R2LQNT67R884,MICHIGAN RURAL WATER ASSOCIATION,7932,3.81
,12SAD121C0001,~12SAD121C0001,25,Minnesota CR 1023,FUR4EBK34Q65,MINNESOTA RURAL WATER ASSOCIATION INC,6367,3.06
,12SAD121C0001,~12SAD121C0001,26,Mississippi CR 1023,U18MFRX4JPK7,MISSISSIPPI RURAL WATER ASSOCIATION,8031,3.86
,12SAD121C0001,~12SAD121C0001,27,Missouri CR 1023,UKE4XNU529N4,MISSOURI RURAL WATER ASSOCIATION,8146,3.91
,12SAD121C0001,~12SAD121C0001,28,Montana CR 1023,KXSPN3E15SG3,Montana Rural Water Systems Inc,6304,3.03
,12SAD121C0001,~12SAD121C0001,29,Nebraska CR 1023,FJQHW6HGHPC5,Nebraska Rural Water Association ,6240,3.00
,12SAD121C0001,~12SAD121C0001,30,Nevada CR 1023,RKVPG1J6QN94,NEVADA RURAL WATER ASSOCIATION,4421,2.12
,12SAD121C0001,~12SAD121C0001,31,New Jersey CR 1023,Z9TLD6E4LJK7,NEW JERSEY WATER ASSOCIATION INC,4284,2.05
,12SAD121C0001,~12SAD121C0001,32,New Mexico CR 1023,FBLKCJ45MNJ3,"NEW MEXICO RURAL WATER USERS ASSOCIATION, INC.",6270,3.01
,12SAD121C0001,~12SAD121C0001,33,New York CR 1023,KYN5LRCNN114,NEW YORK RURAL WATER ASSOCIATION,8005,3.84
,12SAD121C0001,~12SAD121C0001,34,North Carolina CR 1023,EMWZKCMXYS47,NORTH CAROLINA RURAL WATER ASSOCIATION INC,6237,2.99
,12SAD121C0001,~12SAD121C0001,35,North Dakota CR 1023,JJZ9U94873B5,"NORTH DAKOTA RURAL WATER SYSTEMS ASSOCIATION, INC.",4225,2.03
,12SAD121C0001,~12SAD121C0001,36,Ohio CR 1023,LH5LS2N737U1,OHIO RURAL WATER ASSOCIATION,6629,3.18
,12SAD121C0001,~12SAD121C0001,37,Oklahoma CR 1023,CTKPHNZQHZF5,OKLAHOMA RURAL WATER ASSOCIATION INC,8981,4.31
,12SAD121C0001,~12SAD121C0001,38,Oregon CR 1023,FA2NASKLC8U5,"OREGON ASSOCIATION OF WATER UTILITIES, INC.",6426,3.08
,12SAD121C0001,~12SAD121C0001,39,Pennsylvania CR 1023,YZP3YWZPMB66,PENNSYLVANIA RURAL WATER ASSOCIATION,4541,2.18
,12SAD121C0001,~12SAD121C0001,40,Rhode Island CR 1023,W77DVC6HV6X8,RHODE ISLAND RURAL WATER ASSOCIATION,1647,0.79
,12SAD121C0001,~12SAD121C0001,41,South Carolina CR 1023,KAX5DD5T5MZ1,South Carolina Rural Water Association,6329,3.04
,12SAD121C0001,~12SAD121C0001,42,South Dakota CR 1023,PSLSRM4551B3,SOUTH DAKOTA ASSOCIATION OF RURAL WATER SYSTEMS,6322,3.03
,12SAD121C0001,~12SAD121C0001,43,Tennessee CR 1023,TBDEB2V81DF6,TENNESSEE ASSOCIATION OF UTILITY DISTRICTS,8275,3.97
,12SAD121C0001,~12SAD121C0001,44,Texas CR 1023,DTNSHB6AENH3,TEXAS RURAL WATER ASSOCIATION,8492,4.08
,12SAD121C0001,~12SAD121C0001,45,Utah CR 1023,FBDXX4D6Z566,RURAL WATER ASSOCIATION OF UTAH,4372,2.10
